********************************************************************************
*                             Initializing Cubiquity                           *
********************************************************************************
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:13, Error  ]: Volume depth must be greater than zero.
[13:58:13, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:14, Error  ]: Volume depth must be greater than zero.
[13:58:14, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:17, Error  ]: Volume depth must be greater than zero.
[13:58:17, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:17, Error  ]: Volume depth must be greater than zero.
[13:58:17, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:17, Error  ]: Volume depth must be greater than zero.
[13:58:17, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:17, Error  ]: Volume depth must be greater than zero.
[13:58:17, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:17, Error  ]: Volume depth must be greater than zero.
[13:58:17, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:17, Error  ]: Volume depth must be greater than zero.
[13:58:17, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:17, Error  ]: Volume depth must be greater than zero.
[13:58:17, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:17, Error  ]: Volume depth must be greater than zero.
[13:58:17, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:17, Error  ]: Volume depth must be greater than zero.
[13:58:17, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:17, Error  ]: Volume depth must be greater than zero.
[13:58:17, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:17, Error  ]: Volume depth must be greater than zero.
[13:58:17, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:17, Error  ]: Volume depth must be greater than zero.
[13:58:17, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:17, Error  ]: Volume depth must be greater than zero.
[13:58:17, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:17, Error  ]: Volume depth must be greater than zero.
[13:58:17, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:58:17, Error  ]: Volume depth must be greater than zero.
[13:58:17, Error  ]: Caught 'invalid_argument' at C interface. Message reads: "Volume depth must be greater than zero."
[13:59:25, Info   ]: Resizing compressed data buffer to 288486bytes. This should only happen once
[13:59:25, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:03:53, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:05:39, Info   ]: Resizing compressed data buffer to 288486bytes. This should only happen once
[14:05:39, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:07:47, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:08:33, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:12:38, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:13:20, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:13:44, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:14:28, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:15:27, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:16:11, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:16:51, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:16:57, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:17:08, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:17:21, Info   ]: Resizing compressed data buffer to 288486bytes. This should only happen once
[14:17:21, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:18:43, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:18:50, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:19:12, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:19:15, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
[14:20:11, Info   ]: Creating voxel database from 'D:/unitysculptor/SculptorVR/Assets/StreamingAssets/Cubiquity/VoxelDatabases/VRSculptor_49537287.vdb'
